Organization Name,Topic area,URL,Main Web Page,Mission Statement,Policy Isssue Resources,Campaign and Advocacy,Public Facing Advocacy Writing,Newsletters,Annual reports,Speeches
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/breaking-point/an-interdisciplinary-approach-to-keeping-families-together,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/new-funding-for-victim-services-could-enhance-racial-equity,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/bipartisan-bill-is-critical-to-caring-for-youth-and-families-in-crisis,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/breaking-point/laying-the-groundwork-for-a-more-inclusive-mental-health-system,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/breaking-point/responding-to-the-lasting-impact-of-violence,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/police-perspectives/dealing-with-contentious-incidents,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/breaking-point/replacing-fear-with-science-for-effective-nyc-justice-reform,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/police-perspectives/effective-approaches-to-connecting-with-diverse-communities,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/breaking-point/a-holistic-approach-to-helping-young-people-achieve,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/police-perspectives/new-blog-series-explores-importance-of-police-community-trust,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/breaking-point/a-place-to-call-home,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/breaking-point/new-blog-series-with-wnyc-explores-intersection-of-mental-health-poverty-and-the-justice-system-in-nyc,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/immigration-executive-action-a-tool-for-rebuilding-trust,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/out-of-the-shadows-and-into-the-field-the-trafficking-victim-identification-tool-at-six-months,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/unlocking-potential/getting-on-the-same-page-for-prison-education,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/reducing-youth-confinement-key-to-proposed-jjdpa-reauthorization,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/what-about-those-who-survive-addressing-the-victimization-of-young-men-of-color,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/victim-blaming-creates-barriers-to-safety-and-justice,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/fulfilling-the-promise-of-justice-reform,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/unlocking-potential/the-challenges-and-rewards-of-teaching-in-prison,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/unlocking-potential/employers-must-understand-their-role-in-post-incarceration-success,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/cuts-to-federal-funding-jeopardize-criminal-justice-initiatives-nationwide-survey-finds,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/unlikely-allies-collaborate-for-fairer-restitution-practices,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/deep-justice-related-thoughts-about-reality-tv,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/california-voters-say-yes-to-proposition-47,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/new-report-shines-light-on-domestic-violence-rates-in-lgbtq-communities,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/taking-a-two-generation-approach-to-helping-families-impacted-by-the-justice-system,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/remembering-eddie-ellis-and-the-power-of-language,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/ending-segregation-for-incarcerated-adolescents-is-a-step-in-the-right-direction-for-nyc,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/honoring-the-courage-of-domestic-violence-and-sexual-assault-survivors-advocates-and-allies-on-vawas-20th-anniversary,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/ferguson-trust-and-the-new-suburbia,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/unlocking-potential/using-education-to-help-others-succeed,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/recapping-our-homeward-bound-blog-series,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/unlocking-potential/lessons-from-san-quentin,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/south-dakota-addresses-the-post-release-needs-of-native-americans,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/homeward-bound-house-committee-examination-of-incarcerations-collateral-consequences-points-to-need-for-housing-post-release,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/making-the-case-for-correctional-education-is-focus-of-rand-report-and-veras-pathways-project,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/unlocking-potential/using-media-to-shift-perspectives,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/my-brothers-keeper/the-value-of-family-visits,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/veras-pathways-project-advisor-among-those-honored-by-white-house-for-expanding-opportunities-for-the-formerly-incarcerated,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/connecting-with-victims-of-human-trafficking-on-their-own-terms,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/severe-punishments-for-traffickers-reflect-horrors-of-human-trafficking,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/new-report-examines-each-states-correctional-health-care-spending,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/rss-feed-homeward-bound-an-interview-with-ron-ashford-of-the-united-states-department-of-housing-and-urban-development-hud,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/unlocking-potential/building-leaders-through-education,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/my-brothers-keeper/my-brothers-keeper-integrating-responses-to-victims-and-defendants,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/my-brothers-keeper/good-news-for-police,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/my-brothers-keeper/the-future-of-community-policing,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/nypd-use-of-anti-overdose-drug-saves-lives-and-recognizes-substance-use-as-public-health-issue,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/high-mortality-rate-among-the-formerly-incarcerated-demands-better-policies,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/unlocking-potential/from-prison-to-cambridge,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/orleans-parish-prison-why-smaller-means-safer,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/new-op-ed-co-authored-by-vera-president-nick-turner,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/massachusetts-correctional-center-embraces-resocialization-and-rehabilitation,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/new-paper-answers-the-question-is-cost-benefit-analysis-baloney,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/gov-christie-announces-expansion-of-prison-education-program,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/the-value-of-crime-analysts,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/how-violence-becomes-normal,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/sensible-sentencing-for-a-safer-california,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/senate-hearing-highlights-challenges-of-law-enforcement-responses-to-individuals-with-disabilities,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/cost-benefit-analysis-of-justice-programs-seeing-the-forest-and-the-trees,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/new-orleans-pretrial-services-program-has-promising-future,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/trafficked-and-exploited-girls-need-help-not-incarceration,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/unfair-school-discipline-bad-kids-worse-policy,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/veras-annual-benefit-honors-work-to-keep-youth-out-of-the-justice-system,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/first-juvenile-detention-facility-in-the-u-s-is-certified-prea-compliant,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/status-offense-reform-gaining-momentum-as-both-sides-of-the-aisle-see-need-for-change,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/comprehensive-community-living-building-on-obamas-budget-plan-for-seniors,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/opportunities-for-improving-mental-health-treatment-and-rikers-island-jail,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/success-of-my-brothers-keeper-will-rely-on-removing-racial-disparities-from-our-criminal-justice-system,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/my-brothers-keeper/are-good-programs-enough,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/homeward-bound-increasing-access-to-public-housing-in-new-york-for-formerly-incarcerated-people,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/ag-holder-makes-news-at-vera-leadership-conference-event-on-bipartisan-criminal-justice-reform,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/delaware-governor-recognizes-benefits-of-jri-in-state-of-the-state-pushes-for-more-reform,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/remembering-robert-wilson-philanthropist-who-fought-to-reduce-solitary-confinement,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/justice-reinvested,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/president-obama-will-promote-opportunity-in-state-of-the-union-but-sentencing-laws-and-other-obstacles-block-the-way-for-many,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/in-nebraska-a-guardians-failure-signals-new-challenges,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/i-stop-a-good-start-but-more-needs-to-be-done-in-the-fight-against-prescription-drug-abuse-current-thinking-i-stop-a-good-start-but-more-needs-to-be-done-in-the-fight-against-prescription-drug-abuse,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/with-liberty-justice-and-communication-access-for-all,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/reflecting-on-mandelas-education-as-the-weapon-to-change-the-world,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/vera-launches-effort-to-keep-misbehaving-kids-out-of-court,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/the-potential-impact-of-the-affordable-care-act-on-the-criminal-justice-system,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/vera-dares-to-ask-what-if,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/in-silence-and-in-fear-what-baby-hope-teaches-us-about-immigrant-victims-and-witnesses-of-crime,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/mayoral-transition-opportunities-for-improved-justice-for-immigrant-families-in-new-york-city,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/common-ground-collaborative-solutions-and-containing-costs-elements-for-comprehensive-criminal-justice-reform,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/learning-behind-bars-the-effectiveness-of-education-in-prisons,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/beyond-the-zero-sum-game,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/major-gains-for-family-engagement-in-indianas-juvenile-justice-system,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/the-costs-and-benefits-of-incarcerating-low-level-drug-offenders,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/ten-years-of-prea,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/rebuilding-lives-families-and-communities-through-education-in-prisons,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/a-monumental-call-for-justice,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/a-new-vision-for-victims-of-crime,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/fcc-lowers-rates-for-interstate-phone-calls-from-jails-and-prisons,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/sponsoring-the-ohio-green-prison-project,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/a-historic-step-in-access-to-justice-for-immigrants-facing-deportation,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/united-around-criminal-justice-reform,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/vera-joins-resource-center-partnership-to-advance-juvenile-justice-reform,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/spotlight-on-fiscal-sponsorship-with-vera,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/examining-the-relationship-between-family-group-conferencing-and-juvenile-recidivism,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/underfunded-justice,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/23-years-of-the-ada,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/pretrial-services-in-south-africa-lessons-from-the-past,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/the-unfulfilled-promise-of-realignment-in-california,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/the-justice-and-mental-health-collaboration-act-moving-through-the-senate,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/vera-and-ncja-launch-a-new-updated-survey-to-determine-the-impact-of-federal-budget-cuts,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/descamps-v-united-states-sentencing-courts-cannot-unpack-prior-convictions-in-applying-sentence-enhancements-current-thinking-edit-box-descamps-v-united-states-sentencing-courts-cannot-unpack-prior-convictions-in-app,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/peugh-v-united-states-advisory-sentencing-guidelines-cannot-apply-retroactively,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/alleyne-v-united-states-sixth-amendment-requires-jury-based-fact-finding-where-facts-trigger-higher-sentences,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/safety-and-the-eye-of-the-beholder,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/the-health-of-the-nation-affects-everyone,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/an-interview-with-kristin-misner-of-the-nyc-mayors-office-about-social-impact-bonds-and-the-citys-able-project,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/local-television-piece-features-innovative-baby-elmo-program-for-young-fathers-at-an-ohio-juvenile-correctional-facility,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/keeping-communities-safe-through-data-driven-innovation-is-the-theme-of-vera-educational-forum-on-capitol-hill,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/guardianship-reform-takes-flight,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/resources-blog-about-us-configure-home-blog-georgias-step-forward-transforming-a-status-offense-system-to-help-children-families-and-communities-configure-current-thinking-edit-box-georgias-step-forward-transforming-a-status-offense-system-to-help,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/prison-to-college-project-helps-put-the-correction-back-in-sentencing-and-corrections,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/remembering-rick-kern,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/new-study-examines-indigent-defense-for-people-with-mental-health-disorders,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/a-turnaround-worth-honoring,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/saying-hello-on-mothers-day,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/new-national-standards-for-family-engagement-in-juvenile-justice-agencies,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/cost-benefit-analysis-building-the-will-and-the-way,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/casting-light-on-sexual-abuse-of-children-with-disabilities-and-deaf-people,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/fiscal-constraints-spur-new-corrections-policies,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/in-memoriam-tom-clements-vera-partner-and-friend,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/vera-publishes-results-of-study-exploring-prosecutorial-decision-making,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/a-new-role-for-technology-the-impact-of-video-visitation-on-corrections-staff-inmates-and-their-families,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/guiding-stronger-more-effective-juvenile-justice-systems,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/congress-reauthorizes-the-leahy-crapo-violence-against-women-act,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/vera-briefs-administration-on-sequesters-potential-impact-on-public-safety-and-justice,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/guest-post-rethinking-re-entry,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/quantity-isnt-quality-a-look-at-the-complex-costs-and-benefits-of-policing,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/human-trafficking-still-with-us-150-years-after-emancipation-proclamation,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/compelling-conversation-about-gun-violence-and-mental-health,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/promising-outcomes-for-a-parenting-sentencing-alternative,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/michael-jacobson-stepping-down-as-president-of-vera-institute-of-justice,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/a-juvenile-justice-reform-approach-thats-fit-to-print,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/keeping-the-ball-rolling-toward-guardianship-reform-in-new-york-state,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/a-wide-angle-view-of-juvenile-justice-reform,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/when-a-mental-health-guidebook-becomes-a-rulebook-society-loses,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/the-cost-benefit-knowledge-bank-year-in-review,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/vera-on-the-hill-michael-jacobson-submits-testimony-on-the-school-to-prison-pipeline,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/engaging-police-in-immigrant-communities-not-just-a-big-city-issue,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/continuing-the-federal-investment-into-criminal-justice,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/why-are-people-with-disabilities-who-experience-sexual-assault-in-california-denied-justice,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/both-victims-and-research-aided-by-vera-partner-sanctuary-for-families,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/pledging-to-end-violence-against-people-with-disabilities,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/illinois-pif-program-emphasizes-local-design-and-control,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/vera-weighs-in-to-nyt-debate-on-how-violence-affects-youth,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/new-marijuana-laws-open-door-to-researchers,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/performance-incentive-funding-focus-of-new-vera-report,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/when-cutting-spending-means-passing-the-buck,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/u-s-justice-department-sues-meridian-ms-for-running-a-school-to-prison-pipeline,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/family-justice-program-featured-in-american-jails-magazine,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/new-documentary-highlights-veras-work-in-new-orleans,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/an-intriguing-look-at-juvenile-justice-in-dc,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/connecting-young-fathers-behind-bars-with-their-children,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/where-do-innovative-program-ideas-come-from-lessons-from-ohio,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/looking-beyond-the-stop-and-frisk-statistics,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/criminal-justice-debt-and-collateral-consequences-issues-and-innovations,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/a-role-for-community-corrections-in-a-sentencing-alternative-for-parents,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/worth-watching,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/changes-in-correctional-populations-and-spending-between-2006-and-2010-focus-of-new-vera-report,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/families-seeking-change,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/partnerships-to-develop-new-policies-for-lgbtq-youth-in-nys-juvenile-justice-system,,,,,1,,,
Vera Institute of Justice,Criminal Justice Issues and Prisoners' Rights,https://www.vera.org/blog/the-importance-of-safeguards-in-guardianship,,,,,1,,,
